id,folder,fname,sample_type,label,modified_mac
2747.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_37439_212-179-154-232_443.pcap.Seconds_1451332200.pcap.Seconds_1451332473.pcap,1.0,18101.0,00:46:b5:0a:bb:40
2748.0,l_hi_chrome,L_cyber_chrome_10-08__10_08_09.pcap.TCP_10-0-0-19_38915_192-229-233-25_443.pcap.Seconds_1444298400.pcap.Seconds_1444298897.pcap,1.0,16101.0,00:3e:e5:0a:bc:40
2749.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_45091_173-194-158-102_443.pcap.Seconds_1451326800.pcap.Seconds_1451326810.pcap,1.0,17101.0,00:42:cd:0a:bd:40
2750.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_35940_212-179-154-241_443.pcap.Seconds_1451327400.pcap.Seconds_1451327945.pcap,1.0,13101.0,00:33:2d:0a:be:40
2751.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_54527_64-233-166-95_443.pcap.Seconds_1451329200.pcap.Seconds_1451329462.pcap,1.0,13101.0,00:33:2d:0a:bf:40
2752.0,l_hi_chrome,L_cyber_chrome_02-09__17_44_43.pcap.TCP_10-0-0-15_53192_104-244-42-67_443.pcap.Seconds_1455039600.pcap.Seconds_1455039898.pcap,1.0,16101.0,00:3e:e5:0a:c0:40
2753.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_52673_93-184-221-200_443.pcap.Seconds_1451325000.pcap.Seconds_1451325505.pcap,1.0,18101.0,00:46:b5:0a:c1:40
2754.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_37761_74-125-155-46_443.pcap.Seconds_1451328600.pcap.Seconds_1451328870.pcap,1.0,18101.0,00:46:b5:0a:c2:40
2755.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_36882_54-230-79-243_443.pcap.Seconds_1451325600.pcap.Seconds_1451325716.pcap,1.0,18101.0,00:46:b5:0a:c3:40
2756.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_42376_104-244-43-103_443.pcap.Seconds_1444732200.pcap.Seconds_1444732688.pcap,1.0,16101.0,00:3e:e5:0a:c4:40
2757.0,l_hi_chrome,L_cyber_chrome_10-06__14_03_58.pcap.TCP_10-0-0-14_50930_192-229-233-25_443.pcap.Seconds_1444161000.pcap.Seconds_1444161205.pcap,1.0,16101.0,00:3e:e5:0a:c5:40
2758.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_51096_31-13-93-7_443.pcap.Seconds_1451329200.pcap.Seconds_1451329346.pcap,1.0,12101.0,00:2f:45:0a:c6:40
2759.0,l_hi_chrome,L_cyber_chrome_02-09__17_44_43.pcap.TCP_10-0-0-15_58344_104-244-42-1_443.pcap.Seconds_1455039600.pcap.Seconds_1455039890.pcap,1.0,18101.0,00:46:b5:0a:c7:40
2760.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_37645_104-79-221-232_443.pcap.Seconds_1451329200.pcap.Seconds_1451329358.pcap,1.0,18101.0,00:46:b5:0a:c8:40
2761.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_53281_93-184-221-200_443.pcap.Seconds_1451325600.pcap.Seconds_1451325893.pcap,1.0,14101.0,00:37:15:0a:c9:40
2762.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_56970_192-229-233-25_443.pcap.Seconds_1444945200.pcap.Seconds_1444945615.pcap,1.0,16101.0,00:3e:e5:0a:ca:40
2763.0,l_hi_chrome,L_cyber_chrome_10-06__14_03_58.pcap.TCP_10-0-0-14_40133_192-229-233-25_443.pcap.Seconds_1444140000.pcap.Seconds_1444140249.pcap,1.0,16101.0,00:3e:e5:0a:cb:40
2764.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_59298_192-229-233-25_443.pcap.Seconds_1444791600.pcap.Seconds_1444792118.pcap,1.0,18101.0,00:46:b5:0a:cc:40
2765.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_45625_192-229-233-25_443.pcap.Seconds_1444732200.pcap.Seconds_1444732692.pcap,1.0,16101.0,00:3e:e5:0a:cd:40
2766.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_42506_63-215-202-137_443.pcap.Seconds_1451331600.pcap.Seconds_1451332025.pcap,1.0,18101.0,00:46:b5:0a:ce:40
2767.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_46486_81-218-31-192_443.pcap.Seconds_1451329200.pcap.Seconds_1451329335.pcap,1.0,18101.0,00:46:b5:0a:cf:40
2768.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_49510_74-125-206-156_443.pcap.Seconds_1444976400.pcap.Seconds_1444976461.pcap,1.0,13101.0,00:33:2d:0a:d0:40
2769.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_40916_212-179-180-96_443.pcap.Seconds_1451327400.pcap.Seconds_1451327915.pcap,1.0,13101.0,00:33:2d:0a:d1:40
2770.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_54824_77-67-11-122_443.pcap.Seconds_1451328600.pcap.Seconds_1451329133.pcap,1.0,12101.0,00:2f:45:0a:d2:40
2771.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_45427_54-230-79-99_443.pcap.Seconds_1451331600.pcap.Seconds_1451332160.pcap,1.0,18101.0,00:46:b5:0a:d3:40
2772.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_42991_216-137-63-231_443.pcap.Seconds_1451331600.pcap.Seconds_1451332146.pcap,1.0,18101.0,00:46:b5:0a:d4:40
2773.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_8-247-4-172_443_10-0-0-8_39903.pcap.Seconds_1451328600.pcap.Seconds_1451329057.pcap,1.0,18101.0,00:46:b5:0a:d5:40
2774.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_44055_54-230-79-21_443.pcap.Seconds_1451328600.pcap.Seconds_1451328842.pcap,1.0,18101.0,00:46:b5:0a:d6:40
2775.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_53913_93-184-220-96_443.pcap.Seconds_1451325600.pcap.Seconds_1451325688.pcap,1.0,18101.0,00:46:b5:0a:d7:40
2776.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_42044_216-58-210-66_443.pcap.Seconds_1451330400.pcap.Seconds_1451330641.pcap,1.0,13101.0,00:33:2d:0a:d8:40
2777.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_42988_216-137-63-231_443.pcap.Seconds_1451331600.pcap.Seconds_1451332146.pcap,1.0,18101.0,00:46:b5:0a:d9:40
2778.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_41407_216-58-213-130_443.pcap.Seconds_1451328600.pcap.Seconds_1451328737.pcap,1.0,13101.0,00:33:2d:0a:da:40
2779.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_57049_93-184-221-200_443.pcap.Seconds_1451329200.pcap.Seconds_1451329774.pcap,1.0,14101.0,00:37:15:0a:db:40
2780.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_57957_93-184-221-200_443.pcap.Seconds_1451331600.pcap.Seconds_1451331881.pcap,1.0,18101.0,00:46:b5:0a:dc:40
2781.0,l_hi_chrome,L_cyber_chrome_10-08__10_08_09.pcap.TCP_10-0-0-19_38929_192-229-233-25_443.pcap.Seconds_1444298400.pcap.Seconds_1444298900.pcap,1.0,16101.0,00:3e:e5:0a:dd:40
2782.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_46455_216-239-32-57_443.pcap.Seconds_1451325600.pcap.Seconds_1451325897.pcap,1.0,13101.0,00:33:2d:0a:de:40
2783.0,l_hi_chrome,L_cyber_chrome_02-09__17_44_43.pcap.TCP_10-0-0-15_58704_162-213-33-48_443.pcap.Seconds_1455040200.pcap.Seconds_1455040372.pcap,1.0,18101.0,00:46:b5:0a:df:40
2784.0,l_hi_chrome,L_cyber_chrome_10-08__16_08_05.pcap.TCP_10-0-0-19_40721_212-179-180-95_443.pcap.Seconds_1444320000.pcap.Seconds_1444320494.pcap,1.0,13101.0,00:33:2d:0a:e0:40
2785.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_34259_93-184-220-127_443.pcap.Seconds_1451325600.pcap.Seconds_1451325718.pcap,1.0,18101.0,00:46:b5:0a:e1:40
2786.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_33417_31-13-93-36_443.pcap.Seconds_1451327400.pcap.Seconds_1451327648.pcap,1.0,12101.0,00:2f:45:0a:e2:40
2787.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_49322_173-194-55-57_443.pcap.Seconds_1451331600.pcap.Seconds_1451332183.pcap,1.0,18101.0,00:46:b5:0a:e3:40
2788.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_47521_31-13-93-7_443.pcap.Seconds_1451325600.pcap.Seconds_1451325867.pcap,1.0,18101.0,00:46:b5:0a:e4:40
2789.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_45056_173-194-20-140_443.pcap.Seconds_1451329200.pcap.Seconds_1451329782.pcap,1.0,17101.0,00:42:cd:0a:e5:40
2790.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_57782_31-13-93-52_443.pcap.Seconds_1451328600.pcap.Seconds_1451328822.pcap,1.0,18101.0,00:46:b5:0a:e6:40
2791.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_43798_173-194-116-170_443.pcap.Seconds_1451325600.pcap.Seconds_1451325893.pcap,1.0,18101.0,00:46:b5:0a:e7:40
2792.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_59364_212-179-180-89_443.pcap.Seconds_1451325000.pcap.Seconds_1451325371.pcap,1.0,13101.0,00:33:2d:0a:e8:40
2793.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_56625_93-184-221-200_443.pcap.Seconds_1451329200.pcap.Seconds_1451329345.pcap,1.0,18101.0,00:46:b5:0a:e9:40
2794.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_34209_93-184-220-127_443.pcap.Seconds_1451325600.pcap.Seconds_1451325686.pcap,1.0,18101.0,00:46:b5:0a:ea:40
2795.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_39617_104-244-43-7_443.pcap.Seconds_1444954800.pcap.Seconds_1444955036.pcap,1.0,16101.0,00:3e:e5:0a:eb:40
2796.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_34196_212-179-154-211_443.pcap.Seconds_1451326800.pcap.Seconds_1451326835.pcap,1.0,17101.0,00:42:cd:0a:ec:40
2797.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_40829_192-229-233-25_443.pcap.Seconds_1444802400.pcap.Seconds_1444802541.pcap,1.0,16101.0,00:3e:e5:0a:ed:40
2798.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_36696_95-172-94-57_443.pcap.Seconds_1451325600.pcap.Seconds_1451325688.pcap,1.0,18101.0,00:46:b5:0a:ee:40
2799.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_51827_216-58-210-66_443.pcap.Seconds_1444732200.pcap.Seconds_1444732694.pcap,1.0,13101.0,00:33:2d:0a:ef:40
2800.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_54645_104-244-43-71_443.pcap.Seconds_1444767000.pcap.Seconds_1444767151.pcap,1.0,18101.0,00:46:b5:0a:f0:40
2801.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_54197_216-58-208-70_443.pcap.Seconds_1451328600.pcap.Seconds_1451328824.pcap,1.0,18101.0,00:46:b5:0a:f1:40
2802.0,l_hi_chrome,L_cyber_chrome_02-15__13_23_57.pcap.TCP_10-0-0-16_42679_104-244-42-1_443.pcap.Seconds_1455542400.pcap.Seconds_1455542652.pcap,1.0,16101.0,00:3e:e5:0a:f2:40
2803.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_47287_54-230-79-34_443.pcap.Seconds_1451331600.pcap.Seconds_1451332146.pcap,1.0,18101.0,00:46:b5:0a:f3:40
2804.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_37540_173-194-116-108_443.pcap.Seconds_1451325600.pcap.Seconds_1451326182.pcap,1.0,13101.0,00:33:2d:0a:f4:40
2805.0,l_hi_chrome,L_cyber_chrome_09-08__18_05_21.pcap.TCP_10-0-0-14_47305_192-229-233-25_443.pcap.Seconds_1441776000.pcap.Seconds_1441776249.pcap,1.0,16101.0,00:3e:e5:0a:f5:40
2806.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_46697_216-58-213-162_443.pcap.Seconds_1451327400.pcap.Seconds_1451327897.pcap,1.0,13101.0,00:33:2d:0a:f6:40
2807.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_33863_216-58-210-65_443.pcap.Seconds_1451331600.pcap.Seconds_1451332138.pcap,1.0,18101.0,00:46:b5:0a:f7:40
2808.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_8-247-4-172_443_10-0-0-8_40133.pcap.Seconds_1451328600.pcap.Seconds_1451329199.pcap,1.0,18101.0,00:46:b5:0a:f8:40
2809.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_46343_212-179-180-123_443.pcap.Seconds_1451328000.pcap.Seconds_1451328313.pcap,1.0,18101.0,00:46:b5:0a:f9:40
2810.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_44813_54-230-79-247_443.pcap.Seconds_1451328600.pcap.Seconds_1451328655.pcap,1.0,18101.0,00:46:b5:0a:fa:40
2811.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_40208_93-184-220-127_443.pcap.Seconds_1451332200.pcap.Seconds_1451332475.pcap,1.0,18101.0,00:46:b5:0a:fb:40
2812.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_57043_93-184-221-200_443.pcap.Seconds_1451329200.pcap.Seconds_1451329774.pcap,1.0,18101.0,00:46:b5:0a:fc:40
2813.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_59948_31-13-93-36_443.pcap.Seconds_1451325600.pcap.Seconds_1451325866.pcap,1.0,12101.0,00:2f:45:0a:fd:40
2814.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_54429_81-218-31-184_443.pcap.Seconds_1451328600.pcap.Seconds_1451329132.pcap,1.0,18101.0,00:46:b5:0a:fe:40
2815.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_37096_216-58-210-66_443.pcap.Seconds_1451325000.pcap.Seconds_1451325457.pcap,1.0,13101.0,00:33:2d:0a:ff:40
2816.0,l_hi_chrome,L_cyber_chrome_02-15__13_23_57.pcap.TCP_10-0-0-16_47514_104-244-42-136_443.pcap.Seconds_1455542400.pcap.Seconds_1455542654.pcap,1.0,16101.0,00:3e:e5:0b:00:40
2817.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_36185_52-19-170-37_443.pcap.Seconds_1451328000.pcap.Seconds_1451328122.pcap,1.0,18101.0,00:46:b5:0b:01:40
2818.0,l_hi_chrome,L_cyber_chrome_09-09__19_35_56.pcap.TCP_10-0-0-14_55954_199-59-148-10_443.pcap.Seconds_1441838400.pcap.Seconds_1441838476.pcap,1.0,16101.0,00:3e:e5:0b:02:40
2819.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_59117_212-179-180-116_443.pcap.Seconds_1451326800.pcap.Seconds_1451326804.pcap,1.0,18101.0,00:46:b5:0b:03:40
2820.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_47645_212-179-180-102_443.pcap.Seconds_1451325600.pcap.Seconds_1451326195.pcap,1.0,13101.0,00:33:2d:0b:04:40
2821.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_57223_93-184-221-200_443.pcap.Seconds_1451329800.pcap.Seconds_1451330195.pcap,1.0,14101.0,00:37:15:0b:05:40
2822.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_58924_93-184-221-200_443.pcap.Seconds_1451332200.pcap.Seconds_1451332488.pcap,1.0,18101.0,00:46:b5:0b:06:40
2823.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_42525_81-218-31-192_443.pcap.Seconds_1451325000.pcap.Seconds_1451325493.pcap,1.0,18101.0,00:46:b5:0b:07:40
2824.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_52248_212-179-180-117_443.pcap.Seconds_1451325600.pcap.Seconds_1451326149.pcap,1.0,13101.0,00:33:2d:0b:08:40
2825.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_40478_185-31-128-208_443.pcap.Seconds_1451328600.pcap.Seconds_1451328830.pcap,1.0,18101.0,00:46:b5:0b:09:40
2826.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_57213_64-233-167-155_443.pcap.Seconds_1451329800.pcap.Seconds_1451330196.pcap,1.0,13101.0,00:33:2d:0b:0a:40
2827.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_41387_104-155-37-64_443.pcap.Seconds_1451326800.pcap.Seconds_1451326808.pcap,1.0,18101.0,00:46:b5:0b:0b:40
2828.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_46564_216-58-208-65_443.pcap.Seconds_1451326200.pcap.Seconds_1451326481.pcap,1.0,18101.0,00:46:b5:0b:0c:40
2829.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_52575_95-101-72-152_443.pcap.Seconds_1451328600.pcap.Seconds_1451329133.pcap,1.0,12101.0,00:2f:45:0b:0d:40
2830.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_38475_216-58-213-130_443.pcap.Seconds_1451325000.pcap.Seconds_1451325457.pcap,1.0,13101.0,00:33:2d:0b:0e:40
2831.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_37555_192-229-233-25_443.pcap.Seconds_1444969800.pcap.Seconds_1444969841.pcap,1.0,16101.0,00:3e:e5:0b:0f:40
2832.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_42987_216-137-63-231_443.pcap.Seconds_1451331600.pcap.Seconds_1451332146.pcap,1.0,18101.0,00:46:b5:0b:10:40
2833.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_39485_212-179-154-231_443.pcap.Seconds_1451325000.pcap.Seconds_1451325445.pcap,1.0,13101.0,00:33:2d:0b:11:40
2834.0,l_hi_chrome,L_cyber_chrome_10-07__15_04_10.pcap.TCP_10-0-0-19_48013_192-229-233-25_443.pcap.Seconds_1444230000.pcap.Seconds_1444230263.pcap,1.0,16101.0,00:3e:e5:0b:12:40
2835.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_42157_192-0-72-3_443.pcap.Seconds_1451325600.pcap.Seconds_1451325788.pcap,1.0,18101.0,00:46:b5:0b:13:40
2836.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_51711_31-13-93-7_443.pcap.Seconds_1451329800.pcap.Seconds_1451330196.pcap,1.0,12101.0,00:2f:45:0b:14:40
2837.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_33145_216-58-213-166_443.pcap.Seconds_1451326800.pcap.Seconds_1451327262.pcap,1.0,18101.0,00:46:b5:0b:15:40
2838.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_53044_216-58-210-70_443.pcap.Seconds_1451329200.pcap.Seconds_1451329746.pcap,1.0,18101.0,00:46:b5:0b:16:40
2839.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_40119_192-229-233-25_443.pcap.Seconds_1444799400.pcap.Seconds_1444799834.pcap,1.0,16101.0,00:3e:e5:0b:17:40
2840.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_58292_50-31-164-173_443.pcap.Seconds_1451326800.pcap.Seconds_1451326820.pcap,1.0,18101.0,00:46:b5:0b:18:40
2841.0,l_hi_chrome,L_cyber_chrome_02-09__11_04_17.pcap.TCP_10-0-0-15_51847_104-244-42-3_443.pcap.Seconds_1455015600.pcap.Seconds_1455015870.pcap,1.0,16101.0,00:3e:e5:0b:19:40
2842.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_57563_216-58-208-104_443.pcap.Seconds_1451329200.pcap.Seconds_1451329363.pcap,1.0,13101.0,00:33:2d:0b:1a:40
2843.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_35223_94-31-29-230_443.pcap.Seconds_1451329200.pcap.Seconds_1451329353.pcap,1.0,18101.0,00:46:b5:0b:1b:40
2844.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_54973_104-236-43-108_443.pcap.Seconds_1451328600.pcap.Seconds_1451328739.pcap,1.0,18101.0,00:46:b5:0b:1c:40
2845.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_36949_104-244-42-193_443.pcap.Seconds_1444801200.pcap.Seconds_1444801572.pcap,1.0,16101.0,00:3e:e5:0b:1d:40
2846.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_8-247-28-172_443_10-0-0-8_38092.pcap.Seconds_1451328600.pcap.Seconds_1451328738.pcap,1.0,18101.0,00:46:b5:0b:1e:40
2847.0,l_hi_chrome,L_cyber_chrome_10-08__10_08_09.pcap.TCP_10-0-0-19_59203_104-244-42-195_443.pcap.Seconds_1444298400.pcap.Seconds_1444298902.pcap,1.0,16101.0,00:3e:e5:0b:1f:40
2848.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_52444_31-13-93-7_443.pcap.Seconds_1451331600.pcap.Seconds_1451331881.pcap,1.0,12101.0,00:2f:45:0b:20:40
2849.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_36948_104-244-42-193_443.pcap.Seconds_1444801200.pcap.Seconds_1444801572.pcap,1.0,18101.0,00:46:b5:0b:21:40
2850.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_40918_50-116-33-69_443.pcap.Seconds_1451325000.pcap.Seconds_1451325509.pcap,1.0,18101.0,00:46:b5:0b:22:40
2851.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_44042_54-230-79-21_443.pcap.Seconds_1451328600.pcap.Seconds_1451328841.pcap,1.0,18101.0,00:46:b5:0b:23:40
2852.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_40235_93-184-220-127_443.pcap.Seconds_1451332200.pcap.Seconds_1451332478.pcap,1.0,18101.0,00:46:b5:0b:24:40
2853.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_45374_216-58-213-162_443.pcap.Seconds_1451326200.pcap.Seconds_1451326479.pcap,1.0,13101.0,00:33:2d:0b:25:40
2854.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_34558_93-184-220-111_443.pcap.Seconds_1451325600.pcap.Seconds_1451325769.pcap,1.0,18101.0,00:46:b5:0b:26:40
2855.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_46729_50-31-185-39_443.pcap.Seconds_1451326800.pcap.Seconds_1451326813.pcap,1.0,18101.0,00:46:b5:0b:27:40
2856.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_33867_216-58-210-65_443.pcap.Seconds_1451331600.pcap.Seconds_1451332138.pcap,1.0,18101.0,00:46:b5:0b:28:40
2857.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_50938_216-58-208-65_443.pcap.Seconds_1451331600.pcap.Seconds_1451331793.pcap,1.0,18101.0,00:46:b5:0b:29:40
2858.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_42988_212-179-154-231_443.pcap.Seconds_1451328600.pcap.Seconds_1451329066.pcap,1.0,13101.0,00:33:2d:0b:2a:40
2859.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_8-247-28-172_443_10-0-0-8_38091.pcap.Seconds_1451328600.pcap.Seconds_1451328738.pcap,1.0,18101.0,00:46:b5:0b:2b:40
2860.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_51139_212-179-154-227_443.pcap.Seconds_1451328600.pcap.Seconds_1451328701.pcap,1.0,13101.0,00:33:2d:0b:2c:40
